substrate,q_x,boot_robust_frac,mean_n_sources,transfer_r_median,repressor_score,carries_repressor,n_repressor_edges,n_edges,n_robust_edges,periodicity_pvalue,score,tier,reason,apply_multiplier,recommended_fallback
PUF6,0.6935,1.0000,2.0000,0.0936,1.0000,false,0,1,1,9.3348e-05,0.6908,USE,,true,none
PUN1,0.5863,0.0000,1.0000,0.0902,1.0000,false,0,3,0,1.41227,0.4020,DO-NOT-USE,non-periodic,false,flat_M1
PUP1,0.4535,1.0000,3.0000,-0.0743,1.0000,false,0,1,1,0.0123471,0.6907,USE,,true,none
PUP2,0.5496,0.5000,3.0000,0.5965,1.0000,false,0,2,1,0.275497,0.7292,DO-NOT-USE,non-periodic,false,flat_M1
PUP3,0.1113,0.6667,1.3333,-0.0287,1.0000,false,0,3,2,27.0363,0.4445,DO-NOT-USE,non-periodic,false,flat_M1
PUS2,0.0176,1.0000,2.0000,0.0093,1.0000,false,0,1,1,32.2973,0.5387,DO-NOT-USE,non-periodic,false,flat_M1
PUS5,0.4887,0.5000,1.5000,-0.0458,1.0000,false,0,2,1,0.152918,0.4977,DO-NOT-USE,non-periodic,false,flat_M1
PUT2,0.3045,1.0000,3.0000,0.1626,1.0000,false,0,1,1,0.198428,0.6934,DO-NOT-USE,non-periodic,false,flat_M1
PUT3,0.8547,1.0000,3.0000,-0.0079,1.0000,false,0,1,1,8.11026e-05,0.7709,USE,,true,none
PWP2,0.5692,0.5000,1.0000,0.1604,1.0000,false,0,2,1,0.00154908,0.5126,USE,,true,none
PXA1,0.3107,1.0000,3.0000,-0.0891,1.0000,false,0,1,1,3.21117,0.6621,DO-NOT-USE,non-periodic,false,flat_M1
PXR1,0.8507,0.0000,1.0000,0.1162,1.0000,false,0,3,0,0.000122359,0.4600,CAUTION,,false,damped
PYC1,0.8553,1.0000,1.0000,-0.5582,1.0000,false,0,1,1,4.86571e-06,0.6377,USE,,true,none
PYC2,0.7645,1.0000,2.0000,0.1338,1.0000,false,0,1,1,0.0056934,0.7130,USE,,true,none
QCR10,0.6435,0.5000,2.0000,0.2480,1.0000,false,0,2,1,0.277604,0.6116,DO-NOT-USE,non-periodic,false,flat_M1
QCR2,0.4227,0.5000,2.0000,0.2417,1.0000,false,0,2,1,0.454737,0.5662,DO-NOT-USE,non-periodic,false,flat_M1
QCR6,0.2030,0.6667,1.3333,0.0549,1.0000,false,0,3,2,0.134577,0.4738,DO-NOT-USE,non-periodic,false,flat_M1
QCR8,0.5724,1.0000,2.0000,-0.4762,1.0000,false,0,1,1,0.00343383,0.6478,USE,,true,none
QCR9,0.5745,0.0000,2.0000,0.1518,1.0000,false,0,3,0,0.502638,0.4786,DO-NOT-USE,non-periodic,false,flat_M1
QDR1,0.3720,0.5000,1.5000,0.0958,1.0000,false,0,2,1,0.940256,0.4936,DO-NOT-USE,non-periodic,false,flat_M1
QDR2,0.3782,0.2500,1.2500,0.2422,1.0000,false,0,4,1,3.37875,0.4574,DO-NOT-USE,non-periodic,false,flat_M1
QDR3,0.8519,1.0000,3.0000,0.1710,1.0000,false,0,1,1,0.00162489,0.8046,USE,,true,none
RAD14,0.1972,1.0000,1.0000,-0.2279,1.0000,false,0,1,1,0.653616,0.5061,DO-NOT-USE,non-periodic,false,flat_M1
RAD16,0.5868,0.0000,1.0000,-0.4858,1.0000,false,0,3,0,0.000559097,0.3840,CAUTION,,false,damped
RAD2,0.8408,1.0000,3.0000,-0.4870,1.0000,false,0,1,1,0.000190745,0.7682,USE,,true,none
RAD23,0.8007,1.0000,3.0000,0.1770,1.0000,false,0,1,1,0.000123237,0.7955,USE,,true,none
RAD27,0.9915,0.0000,2.0000,0.2379,1.0000,false,0,2,0,2.25487e-15,0.5792,USE,,true,none
RAD30,0.7471,1.0000,1.0000,0.0210,1.0000,false,0,1,1,0.000316594,0.6203,USE,,true,none
RAD5,0.9628,1.0000,1.0000,0.4242,1.0000,false,0,1,1,7.83448e-12,0.7441,USE,,true,none
RAD51,0.9932,0.0000,1.0000,0.3737,0.0000,true,1,3,0,2.32194e-15,0.3400,DO-NOT-USE,sign-unstable,false,flat_M1
RAD54,0.9189,0.3333,1.6667,0.5193,1.0000,false,0,3,1,3.42969e-06,0.6654,USE,,true,none
RAD59,0.0833,0.0000,1.5000,-0.2290,1.0000,false,0,2,0,4.28778,0.3167,DO-NOT-USE,non-periodic,false,flat_M1
RAD7,0.0763,1.0000,1.0000,-0.3382,1.0000,false,0,1,1,1.35866,0.4819,DO-NOT-USE,non-periodic,false,flat_M1
RAM1,0.7530,1.0000,1.0000,-0.0843,1.0000,false,0,1,1,0.00501063,0.6173,USE,,true,none
RAS1,0.9052,1.0000,0.0000,0.4103,1.0000,false,0,1,1,5.07547e-06,0.6631,USE,,true,none
RAS2,0.4387,1.0000,1.0000,-0.2364,1.0000,false,0,2,2,1.62587,0.5544,DO-NOT-USE,non-periodic,false,flat_M1
RAT1,0.4474,0.0000,1.0000,0.1821,1.0000,false,0,2,0,0.0145996,0.3926,CAUTION,,false,damped
RAX1,0.7445,1.0000,0.5000,0.4905,1.0000,false,0,2,2,0.00837056,0.6803,USE,,true,none
RAX2,0.8838,0.5000,2.0000,0.7868,1.0000,false,0,2,1,8.97494e-08,0.7675,USE,,true,none
RBG2,0.5964,1.0000,1.0000,0.4822,1.0000,false,0,1,1,0.0568566,0.6824,DO-NOT-USE,non-periodic,false,flat_M1
RBS1,0.1336,1.0000,0.0000,0.4019,1.0000,false,0,1,1,0.339781,0.5071,DO-NOT-USE,non-periodic,false,flat_M1
RCN2,0.7437,1.0000,1.0000,-0.2032,1.0000,false,0,1,1,0.00376949,0.6154,USE,,true,none
RCO1,0.9006,1.0000,1.0000,-0.0580,1.0000,false,0,1,1,9.0956e-07,0.6468,USE,,true,none
RCR1,0.7399,1.0000,2.0000,-0.3598,1.0000,false,0,1,1,0.0082804,0.6813,USE,,true,none
RCR2,0.0432,1.0000,0.0000,-0.2123,1.0000,false,0,1,1,103.833,0.4086,DO-NOT-USE,non-periodic,false,flat_M1
RDI1,0.4201,1.0000,1.0000,0.1940,1.0000,false,0,1,1,0.642457,0.5895,DO-NOT-USE,non-periodic,false,flat_M1
RDL1,0.4567,0.3333,1.6667,-0.3179,1.0000,false,0,3,1,0.150984,0.4691,DO-NOT-USE,non-periodic,false,flat_M1
RDL2,0.6516,1.0000,1.0000,-0.0120,1.0000,false,0,1,1,0.00022295,0.5970,USE,,true,none
RDS3,0.6788,1.0000,1.0000,-0.0311,1.0000,false,0,1,1,0.037036,0.6024,USE,,true,none
REB1,0.9123,0.3333,1.3333,0.4394,1.0000,false,0,3,1,1.24275e-10,0.6259,USE,,true,none
REE1,0.9060,0.0000,0.0000,0.5253,1.0000,false,0,1,0,2.56002e-08,0.4863,CAUTION,,false,damped
REG1,0.3635,1.0000,2.0000,-0.0479,1.0000,false,0,1,1,0.0409735,0.6060,USE,,true,none
REH1,0.3510,1.0000,2.0000,0.0683,1.0000,false,0,1,1,0.0609204,0.6172,DO-NOT-USE,non-periodic,false,flat_M1
RER2,0.6920,1.0000,0.0000,0.1277,1.0000,false,0,1,1,0.000428272,0.5639,USE,,true,none
RET2,0.2433,1.0000,2.0000,0.0194,1.0000,false,0,1,1,25.9572,0.5859,DO-NOT-USE,non-periodic,false,flat_M1
REV1,0.8964,1.0000,1.0000,0.1517,1.0000,false,0,1,1,3.2762e-08,0.6763,USE,,true,none
REX3,0.3003,1.0000,1.5000,-0.4685,1.0000,false,0,2,2,0.271155,0.5601,DO-NOT-USE,non-periodic,false,flat_M1
RFA1,0.9969,0.0000,3.0000,-0.3589,1.0000,false,0,1,0,8.62476e-18,0.5994,USE,,true,none
RFA2,0.9889,0.0000,2.5000,0.0547,1.0000,false,0,2,0,5.96013e-16,0.5754,USE,,true,none
RFC2,0.2588,1.0000,0.0000,-0.0475,1.0000,false,0,1,1,0.0512612,0.4518,DO-NOT-USE,non-periodic,false,flat_M1
RFC3,0.6860,0.5000,0.5000,0.2618,1.0000,false,0,2,1,1.5886,0.5229,DO-NOT-USE,non-periodic,false,flat_M1
RFC5,0.7544,1.0000,2.0000,0.4011,1.0000,false,0,1,1,2.75362,0.7644,DO-NOT-USE,non-periodic,false,flat_M1
RFS1,0.7865,1.0000,1.0000,0.3413,1.0000,false,0,1,1,0.000539411,0.6922,USE,,true,none
RFT1,0.4347,1.0000,0.0000,-0.0857,1.0000,false,0,1,1,75.5887,0.4869,DO-NOT-USE,non-periodic,false,flat_M1
RFU1,0.8475,1.0000,0.0000,-0.1934,1.0000,false,0,1,1,0.000262058,0.5695,USE,,true,none
RGA1,0.9459,1.0000,1.0000,0.1660,1.0000,false,0,1,1,2.48387e-08,0.6890,USE,,true,none
RGA2,0.9162,0.5000,1.0000,0.1820,1.0000,false,0,2,1,7.53939e-07,0.5863,USE,,true,none
RGD2,0.1067,0.5000,1.0000,0.1015,1.0000,false,0,2,1,1.48447,0.4083,DO-NOT-USE,non-periodic,false,flat_M1
RGT1,0.0393,1.0000,1.0000,-0.1286,1.0000,false,0,1,1,33.3753,0.4745,DO-NOT-USE,non-periodic,false,flat_M1
RGT2,0.9668,1.0000,1.0000,-0.3040,1.0000,false,0,1,1,1.04506e-09,0.6600,USE,,true,none
RHB1,0.3386,1.0000,0.0000,0.0963,1.0000,false,0,1,1,0.0747965,0.4870,DO-NOT-USE,non-periodic,false,flat_M1
RHO2,0.2710,0.5000,1.0000,-0.0232,1.0000,false,0,2,1,37.5192,0.4209,DO-NOT-USE,non-periodic,false,flat_M1
RHO3,0.8450,0.3333,2.3333,0.2710,1.0000,false,0,3,1,0.000121096,0.6454,USE,,true,none
RHO4,0.6704,1.0000,2.0000,-0.0697,1.0000,false,0,1,1,1.64383e-06,0.6674,USE,,true,none
RHO5,0.7598,0.0000,1.0000,-0.2806,1.0000,false,0,1,0,0.0266862,0.4186,CAUTION,,false,damped
RHR2,0.0974,0.5000,0.5000,-0.2265,1.0000,false,0,2,1,0.532386,0.3528,DO-NOT-USE,non-periodic,false,flat_M1
RIA1,0.8468,1.0000,0.0000,0.3654,1.0000,false,0,1,1,2.53193e-05,0.6424,USE,,true,none
RIB1,0.3552,0.5000,2.5000,-0.0788,1.0000,false,0,2,1,428.328,0.5377,DO-NOT-USE,non-periodic,false,flat_M1
RIB3,0.0981,1.0000,1.0000,-0.1800,1.0000,false,0,1,1,0.636348,0.4863,DO-NOT-USE,non-periodic,false,flat_M1
RIB4,0.2977,1.0000,0.0000,-0.3078,1.0000,false,0,1,1,0.26296,0.4595,DO-NOT-USE,non-periodic,false,flat_M1
RIB5,0.7825,1.0000,3.0000,0.0985,1.0000,false,0,1,1,0.000235558,0.7762,USE,,true,none
RIM101,0.4683,1.0000,2.0000,0.2397,1.0000,false,0,1,1,0.114541,0.6749,DO-NOT-USE,non-periodic,false,flat_M1
RIO2,0.4109,1.0000,0.0000,0.1342,1.0000,false,0,1,1,0.172589,0.5090,DO-NOT-USE,non-periodic,false,flat_M1
RIX1,0.8141,1.0000,2.0000,0.2440,1.0000,false,0,1,1,0.00489253,0.7450,USE,,true,none
RIX7,0.8833,0.3333,2.0000,0.7350,1.0000,false,0,3,1,3.67989e-05,0.7237,USE,,true,none
RKI1,0.9073,0.0000,1.5000,0.3632,1.0000,false,0,2,0,1.59592e-05,0.5541,USE,,true,none
RKM1,0.9767,0.0000,2.0000,0.0816,1.0000,false,0,1,0,2.40484e-07,0.5450,USE,,true,none
RKM3,0.7440,1.0000,1.0000,-0.0196,1.0000,false,0,1,1,0.0313725,0.6155,USE,,true,none
RKR1,0.8920,1.0000,2.0000,0.0290,1.0000,false,0,1,1,0.00120481,0.7175,USE,,true,none
RLM1,0.3353,1.0000,2.0000,-0.1751,1.0000,false,0,1,1,0.0254508,0.6004,USE,,true,none
RLP7,0.8633,1.0000,0.5000,0.6375,1.0000,false,0,2,2,4.78504e-06,0.7335,USE,,true,none
RMD1,0.2993,1.0000,1.0000,0.0740,1.0000,false,0,1,1,0.0736858,0.5413,DO-NOT-USE,non-periodic,false,flat_M1
RMD6,0.4116,0.0000,2.0000,-0.1904,1.0000,false,0,1,0,0.000276029,0.4157,CAUTION,,false,damped
RMD9,0.1670,1.0000,3.0000,0.3744,1.0000,false,0,1,1,2.14101,0.7083,DO-NOT-USE,non-periodic,false,flat_M1
RMI1,0.3495,0.2500,0.5000,-0.2428,0.2500,true,1,4,1,0.291837,0.2032,DO-NOT-USE,non-periodic,false,flat_M1
RMT2,0.8221,1.0000,1.0000,0.5952,1.0000,false,0,1,1,4.8165e-06,0.7501,USE,,true,none
RNA1,0.6194,0.5000,1.0000,-0.1445,1.0000,false,0,2,1,0.969349,0.4905,DO-NOT-USE,non-periodic,false,flat_M1
RNH202,0.9389,0.5000,1.5000,0.2244,1.0000,false,0,2,1,0.000151096,0.6327,USE,,true,none
RNH203,0.8641,0.3333,1.3333,0.2011,1.0000,false,0,3,1,0.00218804,0.5686,USE,,true,none
RNQ1,0.1937,0.5000,1.0000,0.0697,1.0000,false,0,2,1,7.97181,0.4193,DO-NOT-USE,non-periodic,false,flat_M1
RNR1,0.9907,0.0000,2.5000,0.0112,0.0000,true,1,4,0,2.13726e-18,0.3670,DO-NOT-USE,sign-unstable;over-parameterized,false,flat_M1
RNR2,0.2814,1.0000,2.0000,-0.3950,1.0000,false,0,1,1,1.21978,0.5896,DO-NOT-USE,non-periodic,false,flat_M1
RNR4,0.0274,0.0000,1.5000,0.0284,1.0000,false,0,4,0,3.60487,0.3112,DO-NOT-USE,non-periodic;over-parameterized,false,flat_M1
RNT1,0.5998,1.0000,1.0000,0.2120,1.0000,false,0,1,1,0.00783893,0.6290,USE,,true,none
ROG1,0.6229,1.0000,1.0000,-0.4093,1.0000,false,0,1,1,0.178856,0.5912,DO-NOT-USE,non-periodic,false,flat_M1
ROG3,0.7631,1.0000,2.0000,0.1645,1.0000,false,0,1,1,0.00184135,0.7189,USE,,true,none
ROK1,0.7634,1.0000,2.0000,0.3196,1.0000,false,0,1,1,0.000492894,0.7499,USE,,true,none
ROM1,0.8789,1.0000,1.0000,-0.3602,1.0000,false,0,1,1,3.6643e-08,0.6424,USE,,true,none
ROT1,0.7165,1.0000,1.0000,-0.1910,1.0000,false,0,1,1,0.226286,0.6100,DO-NOT-USE,non-periodic,false,flat_M1
ROT2,0.1900,1.0000,0.5000,0.1671,1.0000,false,0,2,2,35.2561,0.5048,DO-NOT-USE,non-periodic,false,flat_M1
ROX1,0.8027,0.5000,1.5000,0.1698,1.0000,false,0,2,1,0.00393597,0.5945,USE,,true,none
ROX3,0.5708,0.0000,2.0000,0.3193,1.0000,false,0,2,0,0.0139429,0.5114,USE,,true,none
RPA135,0.7147,0.2500,1.7500,0.4479,1.0000,false,0,4,1,0.00640525,0.5992,USE,,true,none
RPA14,0.6288,0.5000,1.0000,-0.1284,1.0000,false,0,2,1,0.0197417,0.4924,CAUTION,,false,damped
RPA190,0.3678,0.5000,1.5000,0.3006,1.0000,false,0,2,1,0.0376462,0.5337,USE,,true,none
RPA34,0.8413,0.3333,1.3333,0.3389,1.0000,false,0,3,1,8.87414e-07,0.5916,USE,,true,none
RPA43,0.7996,1.0000,2.0000,-0.0677,1.0000,false,0,1,1,0.00492195,0.6933,USE,,true,none
RPB11,0.0150,1.0000,1.0000,0.3027,1.0000,false,0,1,1,22.4227,0.5302,DO-NOT-USE,non-periodic,false,flat_M1
RPB2,0.0414,1.0000,1.5000,0.1378,1.0000,false,0,2,2,38.9351,0.5358,DO-NOT-USE,non-periodic,false,flat_M1
RPB4,0.8036,0.5000,0.0000,-0.1033,1.0000,false,0,2,1,0.00123525,0.4607,CAUTION,,false,damped
RPB5,0.7787,1.0000,1.0000,0.4510,1.0000,false,0,1,1,0.00293476,0.7126,USE,,true,none
RPB7,0.7326,1.0000,3.0000,0.3145,1.0000,false,0,1,1,0.253301,0.8094,DO-NOT-USE,non-periodic,false,flat_M1
RPB8,0.6695,1.0000,1.0000,0.1098,1.0000,false,0,1,1,0.0806509,0.6225,DO-NOT-USE,non-periodic,false,flat_M1
RPC25,0.8359,0.5000,1.5000,0.5808,1.0000,false,0,2,1,8.47052e-06,0.6833,USE,,true,none
RPC40,0.3580,1.0000,0.0000,0.2212,1.0000,false,0,1,1,0.00918966,0.5158,USE,,true,none
RPE1,0.2900,1.0000,1.0000,0.2371,1.0000,false,0,1,1,54.3642,0.5721,DO-NOT-USE,non-periodic,false,flat_M1
RPF1,0.7759,1.0000,0.0000,-0.4993,1.0000,false,0,1,1,0.0133921,0.5552,USE,,true,none
RPH1,0.6736,1.0000,1.0000,-0.0304,1.0000,false,0,1,1,2.65155e-05,0.6014,USE,,true,none
RPL10,0.2462,0.5000,2.5000,0.1106,1.0000,false,0,2,1,11.4926,0.5380,DO-NOT-USE,non-periodic,false,flat_M1
RPL25,0.5569,0.0000,2.0000,0.2346,1.0000,false,0,3,0,0.361832,0.4916,DO-NOT-USE,non-periodic,false,flat_M1
RPL28,0.2737,0.0000,1.3333,0.1199,1.0000,false,0,3,0,0.00595141,0.3676,CAUTION,,false,damped
RPL29,0.0000,0.6667,1.3333,0.1967,1.0000,false,0,3,2,NA,0.4616,CAUTION,,false,damped
RPL3,0.4090,0.0000,1.8000,0.0839,1.0000,false,0,5,0,3.01542,0.4186,DO-NOT-USE,non-periodic;over-parameterized,false,flat_M1
RPL30,0.4805,0.0000,1.3333,0.1067,1.0000,false,0,3,0,0.0169771,0.4063,CAUTION,,false,damped
RPL32,0.3124,0.3333,1.3333,0.1688,1.0000,false,0,3,1,0.222981,0.4518,DO-NOT-USE,non-periodic,false,flat_M1
RPL38,0.4380,0.5000,1.5000,0.0633,1.0000,false,0,2,1,0.0558605,0.5003,DO-NOT-USE,non-periodic,false,flat_M1
RPL39,0.5178,0.5000,1.5000,-0.1732,1.0000,false,0,2,1,0.0233442,0.5036,USE,,true,none
RPL5,0.2289,0.2500,1.7500,0.4213,1.0000,false,0,4,1,2.53946,0.4967,DO-NOT-USE,non-periodic,false,flat_M1
RPM2,0.4732,1.0000,1.0000,-0.2556,1.0000,false,0,1,1,0.142811,0.5613,DO-NOT-USE,non-periodic,false,flat_M1
RPN10,0.5894,0.5000,1.5000,-0.2187,1.0000,false,0,2,1,0.12911,0.5179,DO-NOT-USE,non-periodic,false,flat_M1
RPN11,0.6834,0.5000,2.5000,0.3789,1.0000,false,0,2,1,0.000519018,0.6791,USE,,true,none
RPN12,0.8053,1.0000,0.0000,-0.0494,1.0000,false,0,1,1,0.000341429,0.5611,USE,,true,none
RPN14,0.6896,1.0000,2.0000,-0.3105,1.0000,false,0,1,1,0.0226658,0.6713,USE,,true,none
RPN2,0.2646,0.5000,1.5000,0.5032,1.0000,false,0,2,1,3.40682,0.5536,DO-NOT-USE,non-periodic,false,flat_M1
RPN3,0.1276,1.0000,3.0000,0.2348,1.0000,false,0,1,1,0.110616,0.6725,DO-NOT-USE,non-periodic,false,flat_M1
RPN4,0.3311,1.0000,3.0000,-0.0042,1.0000,false,0,1,1,0.0424167,0.6662,USE,,true,none
RPN5,0.5185,1.0000,2.0000,-0.0555,1.0000,false,0,1,1,0.000479141,0.6370,USE,,true,none
RPN6,0.7310,1.0000,2.0000,-0.0143,1.0000,false,0,1,1,0.00293085,0.6795,USE,,true,none
RPN7,0.7670,0.3333,2.3333,0.0659,1.0000,false,0,3,1,0.000267232,0.5888,USE,,true,none
RPN8,0.7253,0.5000,2.0000,0.3940,1.0000,false,0,2,1,3.78379e-05,0.6572,USE,,true,none
RPN9,0.4127,1.0000,3.0000,0.4331,1.0000,false,0,1,1,0.15577,0.7692,DO-NOT-USE,non-periodic,false,flat_M1
RPO21,0.2721,0.0000,0.0000,0.0919,1.0000,false,0,2,0,0.285499,0.2728,DO-NOT-USE,non-periodic,false,flat_M1
RPO31,0.8512,0.5000,0.5000,0.4909,1.0000,false,0,2,1,8.76598e-05,0.6018,USE,,true,none
RPP0,0.2957,1.0000,1.6667,0.2902,1.0000,false,0,3,3,0.21846,0.6283,DO-NOT-USE,non-periodic,false,flat_M1
RPS12,0.5503,0.5000,1.5000,-0.0013,1.0000,false,0,2,1,0.0463866,0.5101,USE,,true,none
RPS13,0.4706,0.5000,2.5000,0.2533,1.0000,false,0,2,1,0.122522,0.6114,DO-NOT-USE,non-periodic,false,flat_M1
RPS15,0.2518,0.0000,2.0000,0.0718,1.0000,false,0,2,0,0.877671,0.3981,DO-NOT-USE,non-periodic,false,flat_M1
RPS2,0.0424,0.0000,2.0000,0.4489,1.0000,false,0,2,0,51.2446,0.4316,DO-NOT-USE,non-periodic,false,flat_M1
RPS20,0.2355,0.3333,1.3333,0.3813,1.0000,false,0,3,1,0.412186,0.4789,DO-NOT-USE,non-periodic,false,flat_M1
RPS3,0.1903,0.6667,1.0000,-0.1394,1.0000,false,0,3,2,2.80795,0.4381,DO-NOT-USE,non-periodic,false,flat_M1
RPS31,0.4533,0.3333,1.3333,-0.0089,1.0000,false,0,3,1,0.130714,0.4462,DO-NOT-USE,non-periodic,false,flat_M1
RPS5,0.0637,0.3333,1.6667,0.4965,1.0000,false,0,3,1,3.75099,0.4898,DO-NOT-USE,non-periodic,false,flat_M1
RPT1,0.6726,1.0000,3.0000,0.1825,1.0000,false,0,1,1,0.000358363,0.7710,USE,,true,none
RPT2,0.5925,1.0000,2.0000,0.1152,1.0000,false,0,1,1,0.00206168,0.6749,USE,,true,none
RPT3,0.6000,1.0000,3.0000,-0.0341,1.0000,false,0,1,1,0.00202198,0.7200,USE,,true,none
RPT4,0.8124,1.0000,3.0000,0.4654,1.0000,false,0,1,1,0.00224555,0.8556,USE,,true,none
RPT5,0.3673,1.0000,2.0000,-0.0950,1.0000,false,0,1,1,0.637734,0.6068,DO-NOT-USE,non-periodic,false,flat_M1
RPT6,0.1564,1.0000,3.0000,-0.0466,1.0000,false,0,1,1,1.26011,0.6313,DO-NOT-USE,non-periodic,false,flat_M1
RRB1,0.8168,1.0000,0.0000,0.6073,1.0000,false,0,1,1,0.000334348,0.6848,USE,,true,none
RRN11,0.6487,1.0000,1.0000,0.0099,1.0000,false,0,1,1,0.0157162,0.5984,USE,,true,none
RRN6,0.8208,1.0000,1.0000,-0.1046,1.0000,false,0,1,1,0.000106324,0.6308,USE,,true,none
RRP12,0.6795,0.5000,1.0000,0.6020,1.0000,false,0,2,1,0.000345399,0.6230,USE,,true,none
RRP14,0.8333,1.0000,1.0000,0.6615,1.0000,false,0,1,1,7.16065e-05,0.7656,USE,,true,none
RRP36,0.7525,1.0000,3.0000,0.4168,1.0000,false,0,1,1,0.0244141,0.8339,USE,,true,none
RRP6,0.8913,1.0000,2.0000,0.1636,1.0000,false,0,1,1,1.83282e-05,0.7443,USE,,true,none
RRP7,0.2829,1.0000,1.0000,0.1504,1.0000,false,0,1,1,0.0768621,0.5533,DO-NOT-USE,non-periodic,false,flat_M1
RRT13,0.0223,1.0000,1.0000,-0.3097,1.0000,false,0,1,1,61.2316,0.4711,DO-NOT-USE,non-periodic,false,flat_M1
RRT14,0.9039,1.0000,3.0000,0.5494,1.0000,false,0,1,1,0.000258699,0.8907,USE,,true,none
RRT8,0.3142,0.5000,0.5000,-0.0603,1.0000,false,0,2,1,10.4567,0.3962,DO-NOT-USE,non-periodic,false,flat_M1
RSC2,0.4145,1.0000,1.0000,0.6139,1.0000,false,0,1,1,1.38815,0.6723,DO-NOT-USE,non-periodic,false,flat_M1
RSF2,0.6498,0.2500,1.2500,0.0910,1.0000,false,0,4,1,7.29075,0.4815,DO-NOT-USE,non-periodic,false,flat_M1
RSM10,0.8134,0.5000,1.5000,-0.1683,1.0000,false,0,2,1,0.000131738,0.5627,USE,,true,none
RSM26,0.4673,1.0000,2.0000,0.1099,1.0000,false,0,1,1,0.000450172,0.6488,USE,,true,none
RSM7,0.3252,1.0000,0.5000,-0.1408,1.0000,false,0,2,2,0.0165417,0.4984,CAUTION,,false,damped
RSN1,0.4426,0.5000,1.0000,-0.1419,1.0000,false,0,2,1,0.00711003,0.4552,CAUTION,,false,damped
RSP5,0.0668,0.0000,1.0000,-0.3376,1.0000,false,0,3,0,17.1611,0.2800,DO-NOT-USE,non-periodic,false,flat_M1
RSR1,0.9928,0.0000,1.0000,0.3810,1.0000,false,0,2,0,1.67563e-15,0.5414,USE,,true,none
RTC3,0.5581,0.0000,2.0000,-0.4256,0.0000,true,1,3,0,0.0745601,0.2450,DO-NOT-USE,non-periodic;sign-unstable,false,flat_M1
RTC6,0.0000,1.0000,1.0000,-0.1804,1.0000,false,0,1,1,NA,0.4667,CAUTION,,false,damped
RTG2,0.7683,0.5000,1.5000,0.0673,1.0000,false,0,2,1,0.00599482,0.5671,USE,,true,none
RTG3,0.4004,1.0000,3.0000,0.1067,1.0000,false,0,1,1,0.385042,0.7014,DO-NOT-USE,non-periodic,false,flat_M1
RTK1,0.3125,0.0000,1.5000,-0.0539,1.0000,false,0,2,0,0.875667,0.3625,DO-NOT-USE,non-periodic,false,flat_M1
RTN1,0.1302,0.5000,2.5000,0.0774,1.0000,false,0,2,1,5.04882,0.5082,DO-NOT-USE,non-periodic,false,flat_M1
RTS3,0.8082,0.0000,1.7500,0.2712,0.0000,true,2,4,0,6.23073e-06,0.3325,DO-NOT-USE,sign-unstable;over-parameterized,false,flat_M1
RTT107,0.9692,1.0000,2.0000,-0.0022,1.0000,false,0,1,1,1.66576e-11,0.7272,USE,,true,none
RUP1,0.1095,0.0000,1.6667,0.0206,1.0000,false,0,3,0,8.05066,0.3371,DO-NOT-USE,non-periodic,false,flat_M1
RVB1,0.8261,1.0000,3.0000,0.1520,1.0000,false,0,1,1,0.000871681,0.7956,USE,,true,none
RVB2,0.3463,1.0000,2.0000,0.1404,1.0000,false,0,1,1,0.038464,0.6307,USE,,true,none
RVS167,0.0446,1.0000,2.0000,-0.0886,1.0000,false,0,1,1,11.2943,0.5423,DO-NOT-USE,non-periodic,false,flat_M1
RXT2,0.6466,1.0000,1.0000,0.2236,1.0000,false,0,1,1,0.00136305,0.6407,USE,,true,none
RXT3,0.3712,1.0000,1.0000,-0.4019,1.0000,false,0,1,1,0.955151,0.5409,DO-NOT-USE,non-periodic,false,flat_M1
SAC7,0.5671,1.0000,1.0000,0.4337,1.0000,false,0,1,1,0.00154307,0.6668,USE,,true,none
SAF1,0.6321,1.0000,1.0000,-0.2048,1.0000,false,0,1,1,0.3205,0.5931,DO-NOT-USE,non-periodic,false,flat_M1
SAG1,0.4214,1.0000,1.0000,0.2586,1.0000,false,0,1,1,0.000614804,0.6027,USE,,true,none
SAM1,0.8677,0.0000,2.4000,-0.3500,1.0000,false,0,5,0,2.13903e-07,0.5335,DO-NOT-USE,over-parameterized,false,flat_M1
SAM2,0.7245,0.3333,1.6667,-0.0648,1.0000,false,0,3,1,1.51025e-05,0.5227,USE,,true,none
SAM3,0.7994,0.5000,0.5000,-0.1683,1.0000,false,0,2,1,0.000338518,0.4932,CAUTION,,false,damped
SAM35,0.1237,1.0000,1.0000,0.2420,1.0000,false,0,1,1,2.85734,0.5398,DO-NOT-USE,non-periodic,false,flat_M1
SAM4,0.3430,1.0000,3.0000,0.1628,1.0000,false,0,1,1,0.0389184,0.7012,USE,,true,none
SAP155,0.0471,0.0000,0.5000,0.0150,1.0000,false,0,2,0,10.2467,0.2458,DO-NOT-USE,non-periodic,false,flat_M1
SAS4,0.3758,1.0000,1.0000,-0.2151,1.0000,false,0,1,1,5.78988e-05,0.5418,USE,,true,none
SAT4,0.6021,1.0000,1.0000,-0.1002,1.0000,false,0,1,1,9.31659,0.5871,DO-NOT-USE,non-periodic,false,flat_M1
SBA1,0.3670,1.0000,1.0000,0.0257,1.0000,false,0,1,1,0.0209773,0.5452,USE,,true,none
