substrate,tf,alpha
PAU20,RAP1,-0.271741
PAU20,SWI6,0.000000
PAU20,YRM1,-0.241276
PAU21,SOK2,0.365046
PAU21,SWI4,-0.291042
PAU23,YRM1,-0.024654
PAU3,RAP1,-0.208205
PAU4,ADR1,0.000000
PAU4,GAT3,0.165281
PAU4,RAP1,-0.178548
PAU4,SWI6,0.000000
PAU4,TUP1,-0.014765
PAU4,YRM1,0.000000
PAU6,GAL4,0.172462
PAU6,GAT3,0.000000
PAU6,HCM1,-0.239436
PAU6,YAP1,0.000000
PAU6,YRM1,-0.035498
PAU6,ZAP1,0.000000
PBA1,STB5,0.186165
PBI2,SOK2,-0.115805
PBP2,ABF1,-0.097696
PCA1,RAP1,0.208842
PCD1,YAP1,-0.051580
PCH2,SFP1,0.075694
PCK1,FHL1,-0.358774
PCK1,GCN4,0.036181
PCK1,RDS2,0.119526
PCK1,SOK2,0.007023
PCL1,FKH2,0.000000
PCL1,MBP1,-0.157148
PCL1,MSN2,0.000000
PCL1,RLM1,0.222115
PCL1,ROX1,-0.045623
PCL1,STE12,0.062002
PCL1,SWI4,0.000000
PCL1,TEC1,0.338328
PCL2,ACE2,0.000000
PCL2,STE12,0.052551
PCL2,SWI4,0.000000
PCL2,SWI5,0.393521
PCL2,TEC1,0.237378
PCL2,YOX1,0.000000
PCL5,DAL82,0.000000
PCL5,GCN4,0.000000
PCL5,MET4,0.116455
PCL5,MSN2,0.000000
PCL5,RAP1,-0.205622
PCL5,SOK2,0.346790
PCL5,STE12,-0.224589
PCL7,RAP1,0.120979
PCL8,ACE2,-0.017276
PCL9,SWI5,0.566637
PDC1,ABF1,0.000000
PDC1,GCR1,0.000000
PDC1,GCR2,-0.030217
PDC1,RAP1,0.013847
PDC1,TUP1,0.273644
PDC5,PDC2,-0.212540
PDC6,MET28,0.160802
PDC6,MET31,-0.176407
PDC6,MET32,0.131878
PDC6,STE12,0.173937
PDH1,STE12,0.000000
PDH1,YRM1,-0.000287
PDI1,HAC1,0.061256
PDI1,RAP1,0.000000
PDI1,STE12,-0.074026
PDR1,RPN4,0.210311
PDR1,SWI4,0.221957
PDR10,PDR1,0.000000
PDR10,PDR3,0.153152
PDR10,SOK2,0.037338
PDR11,FLO8,-0.232731
PDR11,RAP1,-0.163304
PDR11,STE12,-0.210855
PDR15,MSN2,0.048590
PDR15,MSN4,0.000000
PDR15,PDR1,0.025733
PDR15,PDR3,-0.060061
PDR15,YRM1,0.103217
PDR16,HAP1,-0.022766
PDR16,MET4,0.077623
PDR16,MSN2,-0.282291
PDR16,NRG1,-0.117514
PDR16,PDR1,0.054288
PDR16,PDR3,0.000000
PDR16,RDS2,-0.076844
PDR16,STB5,0.000000
PDR18,NRG1,0.432932
PDR18,YAP1,0.000000
PDR3,PDR1,0.140986
PDR3,STE12,0.000000
PDR3,YAP1,0.000000
PDR5,ASH1,-0.107566
PDR5,MSN2,0.000000
PDR5,PDR1,-0.160928
PDR5,PDR3,0.000000
PDR5,RAP1,0.221893
PDR5,SWI4,0.125643
PDR5,YAP1,0.008048
PDR8,ADR1,-0.027103
PDR8,RTG3,0.000000
PDR8,STE12,0.000000
PDX3,RAP1,0.007753
PEA2,STE12,-0.007952
PEA2,TEC1,0.054288
PEP5,PHO2,0.022189
PEP5,STE12,-0.140356
PET10,CIN5,0.401971
PET10,HAP1,-0.062077
PET111,RAP1,0.000000
PET111,SFP1,0.318461
PET122,ACE2,0.337667
PET122,FHL1,0.087767
PET122,MSN2,-0.431279
PET123,MSN2,-0.040573
PET127,STE12,0.023697
PET130,STE12,-0.227827
PET20,ECM22,-0.330024
PET54,STE12,0.000000
PET54,TEC1,0.055842
PET9,ABF1,0.000000
PET9,ASH1,0.000000
PET9,HAP4,0.188656
PET9,IXR1,0.000000
PET9,RDS2,0.048132
PET9,SOK2,0.029304
PET9,TUP1,0.000000
PEX10,ABF1,-0.095188
PEX11,ADR1,-0.106408
PEX11,OAF1,-0.103781
PEX11,PIP2,0.064037
PEX12,RAP1,-0.026108
PEX18,YHP1,-0.132534
PEX21,STE12,-0.114622
PEX25,MSN2,0.110811
PEX25,OAF1,-0.051799
PEX27,STE12,-0.123479
PEX27,TEC1,0.000000
PEX28,MSN2,0.027590
PEX28,STE12,0.000000
PEX3,ABF1,-0.088496
PEX34,RPN4,0.000000
PEX34,STE12,-0.196616
PEX5,ARG81,0.077779
PEX5,GCN4,0.000000
PEX5,OAF1,0.000000
PEX5,PIP2,0.000000
PFK1,GCR2,0.000000
PFK1,RAP1,0.399605
PFK2,CIN5,-0.280469
PFK2,GCR2,0.000000
PFK2,RAP1,0.048513
PFK27,CBF1,0.169636
PFK27,CIN5,-0.085377
PFK27,PHO4,-0.067318
PFK27,RAP1,-0.073425
PFK27,SKO1,0.000000
PFS1,MSN2,0.000000
PFS1,SUM1,0.050059
PGA1,RAP1,-0.079012
PGA2,ABF1,0.218441
PGA2,UME6,0.242827
PGA3,PDR3,-0.061653
PGA3,SWI5,-0.019493
PGC1,CBF1,-0.016680
PGD1,STE12,-0.087826
PGI1,GCR1,0.068255
PGI1,GCR2,-0.216378
PGI1,RAP1,0.089718
PGM1,MSN2,-0.563140
PGM1,STE12,0.138415
PGM3,SFP1,-0.139237
PGS1,INO4,0.274604
PGU1,STE12,0.152112
PGU1,TEC1,0.059120
PHB1,SOK2,-0.035528
PHB2,ABF1,-0.159352
PHD1,FHL1,-0.175421
PHD1,MSN2,0.000000
PHD1,SKN7,0.000000
PHD1,SOK2,0.000000
PHD1,SPT23,0.043384
PHD1,STE12,-0.015500
PHD1,SWI4,-0.142831
PHD1,SWI6,0.000000
PHD1,TEC1,-0.051270
PHD1,YAP1,0.000000
PHD1,YOX1,-0.036654
PHM6,PHO4,0.153765
PHM6,RAP1,0.028131
PHM6,SUM1,0.103861
PHM7,CIN5,0.297842
PHM7,MOT3,0.169404
PHM7,MSN2,0.000000
PHM7,SOK2,0.000000
PHM7,TEC1,-0.022674
PHM8,HSF1,0.000000
PHM8,MSN2,-0.113398
PHM8,MSN4,-0.143706
PHM8,PHO4,-0.284838
PHM8,SOK2,-0.159621
PHM8,STE12,-0.127142
PHO11,NRG1,-0.180881
PHO23,ROX1,0.000000
PHO23,STE12,-0.136172
PHO3,MCM1,0.039031
PHO3,PDC2,0.000000
PHO3,YAP5,0.000000
PHO4,FHL1,0.000000
PHO4,MSN2,-0.095277
PHO4,RAP1,0.135638
PHO4,STE12,0.125308
PHO5,FKH2,0.381961
PHO5,INO2,-0.064237
PHO5,PHO2,-0.151972
PHO5,PHO4,0.242726
PHO5,RAP1,0.000000
PHO5,TEC1,0.000000
PHO8,ABF1,-0.010952
PHO8,GCN4,0.000000
PHO8,MSN2,-0.102749
PHO8,PHO4,0.196534
PHO81,CAD1,0.168173
PHO81,PHD1,-0.186990
PHO81,PHO2,0.000000
PHO81,PHO4,0.157387
PHO81,STE12,0.000000
PHO81,TEC1,-0.195210
PHO84,CIN5,0.000000
PHO84,MSN2,0.218646
PHO84,PHO2,0.049435
PHO84,PHO4,0.273821
PHO84,RAP1,0.000000
PHO85,ABF1,-0.126181
PHO86,PHO4,-0.019304
PHO87,PHO4,-0.089445
PHO88,MSN2,-0.217924
PHO88,RAP1,-0.055957
PHO89,ASH1,0.000000
PHO89,MAC1,0.184136
PHO89,MET32,-0.169510
PHO89,PHO4,0.041431
PHO89,RAP1,0.214609
PHO89,STE12,0.025756
PHO89,YRM1,0.000000
PHO91,SFP1,-0.003884
PHR1,RPH1,0.042774
PHR1,YAP5,0.157252
PHS1,RAP1,-0.388793
PIB1,HSF1,0.062906
PIC2,CBF1,-0.194311
PIC2,HAP1,0.299271
PIC2,MSN2,-0.054100
PIC2,SOK2,0.000000
PIG1,STE12,0.000000
PIG1,YOX1,-0.292950
PIG2,MSN2,-0.024951
PIG2,SOK2,0.000000
PIG2,YAP1,0.054471
PIK1,ABF1,0.033592
PIL1,ASH1,0.287684
PIL1,MSN2,0.000000
PIL1,RAP1,0.000000
PIL1,SKN7,-0.101171
PIL1,STE12,0.045390
PIL1,SWI5,0.348064
PIM1,RAP1,0.104817
PIM1,RPN4,0.000000
PIN3,ABF1,-0.164653
PIN3,HSF1,0.000000
PIN3,MSN2,-0.076155
PIP2,ADR1,0.000000
PIP2,OAF1,0.090758
PIR1,ACE2,0.127166
PIR1,CIN5,0.042018
PIR1,MCM1,-0.144927
PIR1,PHD1,-0.270687
PIR1,SKN7,0.000000
PIR1,SOK2,0.000000
PIR1,STE12,0.000000
PIR1,SWI5,0.376274
PIR1,TEC1,0.141823
PIR3,ASH1,0.183760
PIR3,CIN5,0.110737
PIR3,MCM1,-0.136158
PIR3,SOK2,-0.024637
PIR3,STE12,0.000000
PIR3,TEC1,0.000000
PIS1,INO4,-0.122279
PIS1,MCM1,0.010009
PKH2,YAP1,0.099291
PKP2,GCN4,-0.098620
PKP2,STE12,0.000000
PLB1,MSN2,0.000000
PLB1,RAP1,-0.511933
PLB1,SOK2,0.136368
PLB1,STE12,-0.067601
PLB2,FLO8,-0.003655
PLB2,MBP1,0.000000
PLB2,SKN7,0.045678
PLB2,SPT23,-0.196356
PLB2,SWI4,0.339472
PLB3,CBF1,0.000000
PLB3,MCM1,0.144400
PLB3,PHO4,0.000000
PLB3,STE12,0.256371
PLB3,SWI4,0.000000
PLC1,MBP1,-0.149742
PLM2,MBP1,-0.115425
PLM2,SWI4,0.160249
PLM2,SWI6,-0.021092
PLM2,YAP1,-0.148447
PMA1,ACE2,0.317388
PMA1,HSF1,0.000000
PMA1,MCM1,-0.023144
PMA1,RAP1,0.081523
PMA1,STE12,0.000000
PMA2,GAL4,0.000000
PMA2,RAP1,0.242386
PMA2,SFP1,0.000000
PMA2,STE12,0.000000
PMD1,STE12,-0.151895
PMI40,ABF1,0.202915
PML39,ABF1,-0.028536
PMP1,HMS1,0.000000
PMP1,RAP1,0.365421
PMP1,SOK2,-0.060219
PMP1,YOX1,-0.084714
PMP2,MSN2,0.013928
PMP2,RAP1,0.154762
PMP2,SOK2,0.000000
PMP2,XBP1,0.000000
PMP3,MSN2,0.125920
PMP3,RAP1,0.057941
PMR1,MSN2,-0.166778
PMR1,SOK2,0.000000
PMT2,MCM1,0.214342
PMT6,STE12,0.107012
PMT6,STP2,-0.134438
PNC1,HSF1,-0.099777
PNC1,PDR1,0.117454
PNS1,FHL1,-0.038733
PNS1,MSN2,0.085977
PNS1,SOK2,0.000000
PNS1,SWI4,0.050356
PNS1,YAP1,0.000000
POC4,CIN5,0.000000
POC4,RAP1,0.111452
POG1,MCM1,-0.234698
POG1,MSN2,0.206848
POG1,SOK2,0.278327
POG1,STE12,0.000000
POL1,ABF1,0.000000
POL1,LEU3,0.000000
POL1,MBP1,-0.065167
POL30,SWI4,0.107719
POM152,ABF1,0.181499
POM33,HSF1,0.000000
POM33,RGT1,0.000000
POM33,YAP1,-0.134050
POP3,CBF1,0.106795
POP3,RAP1,-0.097119
POP4,GCN4,0.141276
POP6,CIN5,0.008523
POP7,HAP4,0.020732
POP7,MCM1,-0.440851
POP8,IXR1,-0.054703
POR1,HAP4,0.045623
POR1,STB5,-0.274111
POR1,TEC1,0.246921
POR2,SKN7,-0.074533
POR2,SOK2,0.000000
POT1,ADR1,0.014912
POT1,OAF1,0.170525
POT1,PIP2,0.000000
POT1,STE12,-0.108248
POT1,YHP1,-0.161214
POX1,ADR1,0.000000
POX1,MSN2,0.000000
POX1,OAF1,0.101696
POX1,PIP2,0.000000
POX1,STE12,0.000000
PPH22,AFT1,-0.304622
PPH3,ABF1,0.379643
PPH3,ARO80,0.172061
PPH3,YRM1,0.000000
PPN1,ASH1,-0.144410
PPQ1,STE12,-0.082177
PPR1,STE12,-0.132154
PPT1,ADR1,0.085659
PPT1,YOX1,-0.048276
PRB1,ADR1,0.000000
PRB1,AFT1,-0.195907
PRB1,AFT2,-0.127159
PRB1,MSN2,-0.231253
PRB1,RDS2,0.000000
PRB1,ZAP1,-0.065088
PRC1,ABF1,-0.312926
PRC1,CIN5,0.210265
PRC1,FLO8,-0.313175
PRC1,MSN2,0.014617
PRC1,UME6,0.000000
PRD1,UME6,0.264252
PRE2,FHL1,0.028912
PRE2,IFH1,-0.138043
PRE2,SFP1,-0.237426
PRE3,PDR1,0.000000
PRE3,REB1,0.143159
PRE3,RPN4,0.000000
PRE4,RPN4,0.131996
PRE6,OAF1,0.083359
PRE6,PHO2,-0.031667
PRE6,RPN4,0.055373
PRE6,SOK2,0.000000
PRE7,ABF1,-0.040134
PRE7,RAP1,0.098386
PRE8,RPN4,0.040573
PRE9,RPN4,0.590715
PRE9,SOK2,-0.062521
PRI2,IXR1,-0.060517
PRI2,RAP1,-0.214314
PRI2,STE12,0.100511
PRK1,STE12,-0.047886
PRK1,TEC1,0.000000
PRM1,AFT1,0.064242
PRM1,STE12,0.118024
PRM1,TEC1,0.000000
PRM10,ABF1,-0.115379
PRM10,RLM1,0.000000
PRM10,SKO1,0.095515
PRM10,STE12,0.000000
PRM2,ABF1,-0.083865
PRM2,STE12,-0.072137
PRM3,STE12,0.219135
PRM4,ABF1,0.083723
PRM4,AFT2,0.000000
PRM4,CAT8,-0.056386
PRM4,IXR1,0.000000
PRM4,MSN2,-0.000495
PRM4,STE12,0.000000
PRM5,ABF1,0.000000
PRM5,CBF1,-0.221775
PRM5,GCN4,-0.145447
PRM5,MSN2,-0.020393
PRM5,SKO1,-0.184303
PRM5,SOK2,-0.018289
PRM5,STE12,-0.076926
PRM5,TEC1,-0.098058
PRM5,TUP1,-0.005817
PRM5,YAP1,0.000000
PRM6,STE12,0.227870
PRM7,ASH1,-0.076720
PRM7,DAL82,0.105796
PRM7,SOK2,0.014936
PRM8,STE12,-0.101656
PRO1,RAP1,0.237781
PRP22,MSN2,0.094565
PRP31,RAP1,-0.034371
PRP31,STE12,-0.196899
PRP39,STE12,0.030004
PRP43,AFT1,0.201695
PRP45,ABF1,-0.050318
PRP46,MSN2,0.047001
PRP46,MSN4,-0.017436
PRP46,STE12,-0.145287
PRP5,AFT1,0.001760
PRP5,STE12,-0.155289
PRR2,MSN2,0.000000
PRR2,PDR1,0.000000
PRR2,SOK2,0.000000
PRR2,STE12,-0.078079
PRR2,TEC1,0.000000
PRR2,YAP6,0.337031
PRS4,CBF1,-0.006338
PRS4,SFP1,0.000000
PRX1,PDR1,0.000000
PRX1,PUT3,0.215523
PRX1,UME6,0.028693
PRY1,ABF1,0.233177
PRY1,CIN5,0.221180
PRY1,MSN2,0.114165
PRY1,RAP1,-0.423144
PRY1,SKN7,0.000000
PRY1,SOK2,0.057011
PRY1,SWI4,-0.037351
PRY1,TUP1,0.000000
PRY2,PHD1,0.000000
PRY2,SKN7,0.000000
PRY2,STE12,0.094188
PRY2,SWI4,0.101383
PRY2,TEC1,0.466267
PRY3,ACE2,0.103152
PRY3,FKH1,0.000000
PRY3,MSN2,-0.067519
PRY3,NRG1,0.029252
PRY3,RAP1,0.000000
PRY3,SOK2,-0.104450
PRY3,STE12,0.180463
PRY3,SWI5,0.482764
PSA1,ACE2,0.085659
PSA1,MBP1,0.057496
PSA1,MSN2,-0.178333
PSA1,RAP1,0.000000
PSA1,SKN7,0.028786
PSA1,SOK2,0.101029
PSA1,STE12,0.097425
PSD1,AFT1,0.000000
PSD1,INO2,0.042453
PSD2,BAS1,0.000000
PSD2,STE12,-0.324139
PSE1,CBF1,-0.033446
PSF1,PDR1,-0.019739
PSF1,YAP1,-0.086304
PSK1,ABF1,-0.154587
PSP1,ABF1,-0.012783
PSR1,PUT3,-0.107443
PST1,ACE2,0.293082
PST1,ASH1,0.053850
PST1,CBF1,0.000000
PST1,FLO8,-0.187945
PST1,MET4,-0.129609
PST1,PDR3,0.000000
PST1,STE12,0.000000
PST1,SWI5,0.424684
PST1,UME6,0.107628
PST1,YAP1,0.000000
PST2,RAP1,-0.332526
PST2,YAP1,0.112860
PTA1,STE12,-0.010249
PTC2,FHL1,0.109387
PTC2,GCN4,0.130402
PTC2,RAP1,-0.006309
PTC2,STE12,0.217186
PTH1,SWI5,0.067747
PTK1,FHL1,0.000000
PTK1,RAP1,0.000000
PTK1,SPT23,-0.205705
PTM1,CAD1,0.000000
PTM1,MSN2,-0.096600
PTM1,RAP1,0.000000
PTP3,SKO1,-0.102237
PTP3,STE12,0.068903
PTP3,TEC1,0.066635
PTR2,ADR1,0.000000
PTR2,CIN5,0.000000
PTR2,DAL81,0.189032
PTR2,GLN3,0.016703
PTR2,HAL9,-0.125854
PTR2,HIR2,0.000000
PTR2,MSN2,-0.116241
PTR2,RAP1,0.000000
PTR2,RDS2,-0.157365
PTR2,SKN7,0.101791
PTR2,SKO1,0.098324
PTR2,SOK2,0.026075
PTR2,STE12,0.047201
PTR2,SWI4,0.000000
PTR2,THI2,0.000000
PTR2,YOX1,-0.099484
PTR3,STE12,-0.062290
PUB1,CIN5,-0.059197
PUB1,SWI4,0.112749
PUF2,MSN2,-0.089346
PUF6,YAP1,0.069538
PUG1,CIN5,-0.326008
PUG1,GCN4,0.000000
PUG1,MSN2,-0.139383
PUG1,STE12,0.033551
PUG1,TEC1,0.000000
PUP1,RPN4,-0.034830
PUP2,MSN4,-0.027106
PUP2,PHO4,-0.141505
PUP2,RPN4,0.568652
PUP3,MBP1,0.000000
PUP3,MSN2,-0.258664
PUP3,RPN4,0.015137
PUP3,SOK2,0.000000
PUP3,SWI6,0.000000
PUS2,STE12,0.191079
PUS5,IXR1,-0.236406
PUS5,STE12,-0.104888
PUT1,CBF1,-0.008658
PUT1,GAT1,0.000000
PUT1,GLN3,0.000000
PUT1,HAP1,0.000000
PUT1,PUT3,-0.153985
PUT1,RAP1,0.000000
PUT2,PUT3,0.128318
PUT3,GCN4,0.000000
PUT3,RPN4,0.023061
PUT4,ABF1,-0.143378
PUT4,ADR1,0.000000
PUT4,CAT8,0.037764
PUT4,FHL1,0.000000
PUT4,HAP1,0.179756
PUT4,MSN2,0.071286
PUT4,PDR1,0.064784
PUT4,PDR3,0.286203
PUT4,SKN7,-0.139129
PUT4,SOK2,-0.016001
PUT4,STE12,-0.020459
PUT4,SWI5,0.023470
PUT4,TEC1,0.000000
PUT4,TUP1,0.042282
PXR1,MET4,0.000000
PXR1,MSN2,0.075173
PXR1,PDR1,0.083094
PXR1,PDR3,0.064888
PXR1,RAP1,0.045089
PXR1,REB1,-0.068022
PXR1,STE12,0.059661
PYC1,GCR2,-0.051734
PYC1,MSN2,0.000000
PYC1,RTG1,0.007180
PYC1,SKO1,-0.199513
PYC1,TEC1,0.000000
PYC2,GCN4,0.179443
QCR10,CBF1,0.101187
QCR10,HAP2,0.154903
QCR10,HAP4,0.633552
QCR10,YAP5,0.363086
QCR2,HAP2,0.107474
QCR2,HAP3,0.000000
QCR2,HAP4,0.417411
QCR2,HAP5,-0.067309
QCR6,HAP4,0.000000
QCR6,MBP1,0.000000
QCR6,SOK2,0.015132
QCR6,SPT23,0.000000
QCR6,YAP1,0.000000
QCR7,HAP4,0.483388
QCR8,ABF1,-0.087338
QCR8,CBF1,0.000000
QCR9,BAS1,0.171698
QCR9,HAP2,-0.249009
QCR9,HAP3,-0.050980
QCR9,HAP4,0.559587
QCR9,TEC1,-0.205109
QDR1,OAF1,0.349312
QDR1,PIP2,0.056106
QDR1,STE12,0.000000
QDR2,PHO4,0.000000
QDR2,RAP1,0.217380
QDR2,REB1,0.068892
QDR2,STE12,0.258428
QDR3,GCN4,0.110696
QDR3,STE12,-0.080677
RAD14,ABF1,-0.106630
RAD16,ABF1,-0.082423
RAD16,GCN4,-0.055604
RAD16,STE12,-0.044866
RAD2,SUM1,-0.127118
RAD23,RPN4,0.096617
RAD23,XBP1,0.219650
RAD27,MAL33,-0.163824
RAD27,MBP1,-0.073353
RAD5,CIN5,0.055614
RAD51,MBP1,-0.187754
RAD51,MSN2,-0.281988
RAD51,STE12,0.000000
RAD51,SWI6,-0.089794
RAD51,YOX1,0.000000
RAD53,MSN4,0.041261
RAD54,CIN5,0.184515
RAD54,STE12,0.000000
RAD54,TEC1,0.000000
RAD54,YOX1,0.067139
RAD55,GCN4,0.000000
RAD55,PDR1,-0.077737
RAD59,CBF1,0.054649
RAD59,MET28,0.027618
RAD59,MET31,-0.138893
RAD59,MET32,0.000000
RAD59,MET4,0.000000
RAS1,GLN3,0.025912
RAS1,RAP1,0.046753
RAS2,ACE2,0.225552
RAS2,MSN2,-0.364296
RAX1,RAP1,0.252222
RAX1,TEC1,0.303716
RAX2,FKH2,0.398491
RAX2,STE12,0.207975
RBG2,GCR2,0.227163
RBG2,GLN3,0.000000
RBS1,ABF1,0.151524
RCK1,CAD1,0.210539
RCK1,CIN5,0.000000
RCK1,SOK2,0.000000
RCK1,STE12,0.000000
RCK1,TEC1,-0.091749
RCK1,YOX1,0.062932
RCN2,SPT23,0.150159
RCO1,STE12,-0.076329
RCR1,YAP1,-0.107246
RDH54,MSN4,0.148125
RDI1,OTU1,-0.163715
RDI1,STE12,0.000000
RDL1,CAD1,-0.004571
RDL1,CIN5,0.029255
RDL1,MSN2,-0.031026
RDL2,MSN2,-0.137412
RDS1,GAL4,-0.058644
RDS1,YAP1,0.443570
REB1,ABF1,0.089997
REB1,REB1,0.039556
REB1,RPN4,0.000000
REB1,STE12,0.025018
REC102,YRM1,-0.130483
REC104,INO4,0.371514
REC104,MSN2,0.183543
REC104,MSN4,0.000000
REC114,AFT1,-0.174433
RED1,UME6,0.096275
REE1,ACE2,0.421810
REE1,MAC1,-0.155384
REE1,MSN2,-0.051267
REG1,RPN4,0.042163
REG2,ACE2,-0.000124
REG2,ASH1,0.000000
REG2,HSF1,0.024208
REH1,SKO1,0.115524
RET2,REB1,0.148800
REV1,TEC1,-0.019396
REX3,SPT23,0.176124
REX3,STE12,-0.176458
RFA1,MBP1,-0.154092
RFA1,YHP1,-0.318701
RFA2,MBP1,-0.303043
RFA2,UGA3,0.064202
RFC2,YRM1,-0.009538
RFC3,ASH1,0.029024
RFC3,STE12,0.000000
RFC5,BAS1,0.220071
RFS1,HSF1,0.033769
RFT1,RAP1,-0.003057
RFU1,STE12,0.005159
RGA1,TEC1,0.052834
RGA2,STE12,-0.022817
RGA2,TEC1,-0.017667
RGD2,STE12,-0.233372
RGD2,TEC1,0.145184
RGI2,ADR1,0.000000
RGI2,CIN5,0.000000
RGI2,MSN2,0.000000
RGI2,RAP1,-0.289843
RGI2,SOK2,0.000000
RGI2,YAP1,-0.254049
RGL1,MSN2,-0.023871
RGM1,STE12,0.073139
RGS2,GCN4,0.000000
RGS2,MSN2,0.048429
RGS2,SKN7,-0.078966
RGS2,SOK2,0.000000
RGS2,STE12,-0.039827
RGS2,TEC1,-0.067688
RHB1,MSN2,0.046049
RHO2,AFT2,0.228888
RHO2,STE12,0.000000
RHO2,TEC1,0.014116
RHO3,CAD1,-0.507600
RHO3,CBF1,0.000000
RHO3,SKO1,0.074671
RHO4,ARG81,-0.068677
RHO5,CAD1,0.234777
RHO5,MSN2,0.000000
RHO5,RAP1,0.000000
RHO5,TEC1,0.000000
RHO5,YAP1,0.000000
RHR2,ABF1,-0.165578
RHR2,GCN4,-0.118150
RHR2,MSN2,-0.033811
RHR2,RAP1,0.201216
RHR2,SOK2,0.047604
RIA1,SFP1,0.064616
RIB1,HSF1,0.000000
RIB1,YAP1,-0.054102
RIB3,ABF1,0.000000
RIB3,RAP1,-0.199841
RIB3,YAP1,0.000000
RIB4,ABF1,0.057592
RIB4,STB5,0.193975
RIB5,GCN4,0.024105
RIB7,XBP1,0.379351
RIM4,FHL1,0.052145
RIM4,MSN2,0.000000
RIM8,MSN2,0.064765
RIM8,SOK2,0.175190
RIO2,MSN2,-0.005453
RIX7,ABF1,0.338934
RIX7,AFT2,0.080454
RIX7,GLN3,0.129946
RIX7,REB1,0.000000
RIX7,RPH1,0.116455
RKI1,FKH2,0.142661
RKI1,PDR1,-0.005857
RKI1,RAP1,0.000000
RKM1,HAP2,-0.399236
RKM1,RIM101,0.065036
RKM1,RPN4,0.000000
RKM3,STE12,-0.030585
RKR1,SKO1,0.034732
RLM1,CAD1,0.061922
RLP7,MSN2,0.182620
RLP7,MSN4,-0.118718
RLP7,YOX1,0.000000
RMA1,CIN5,-0.072437
RMA1,YAP6,0.090950
RMA1,YRM1,0.158567
RMD6,RAP1,0.000000
RMD6,STE12,-0.104016
RMD6,YAP1,-0.120602
RMD9,ABF1,0.146032
RME1,MSN2,-0.066728
RME1,RAP1,0.195133
RME1,STB5,0.000000
RMI1,ACE2,-0.190978
RMI1,ASH1,-0.279442
RMI1,FHL1,0.000000
RMI1,MSS11,0.058756
RMI1,TEC1,0.000000
RMR1,ABF1,-0.122905
RMT2,AFT1,0.391638
RNA1,TEC1,-0.001419
RNA1,YRM1,-0.004319
RNH202,ABF1,0.000000
RNH202,RIM101,0.012543
RNH202,RTG3,0.071761
RNH202,STE12,0.000000
RNH203,CIN5,0.411834
RNH203,MSN2,-0.013957
RNH203,STE12,0.061959
RNP1,ABF1,-0.028381
RNP1,UME6,-0.044328
RNQ1,RAP1,0.000000
RNQ1,STE12,-0.064703
RNR1,ECM22,0.000000
RNR1,IXR1,-0.219336
RNR1,MBP1,-0.117351
RNR1,MCM1,0.235116
RNR1,SWI4,0.193676
RNR2,RAP1,-0.048598
RNR2,RFX1,0.000000
RNR3,RFX1,0.000043
RNR3,SWI4,0.000000
RNR3,YOX1,0.057129
RNR4,MBP1,-0.042264
RNR4,RAP1,0.024259
RNR4,RFX1,0.020618
RNR4,SKO1,0.005988
RNR4,STE12,0.000000
RNR4,TUP1,-0.049823
RNR4,YOX1,-0.037184
RNT1,STE12,-0.103560
RNY1,MSN2,-0.060012
RNY1,MSN4,-0.023227
RNY1,SOK2,-0.100423
ROG1,ABF1,-0.242599
ROG3,STE12,0.000000
ROG3,YAP1,0.043117
ROK1,PDR1,0.027837
ROM1,YOX1,-0.165434
ROT1,ABF1,-0.137335
ROT2,ACE2,0.074712
ROT2,STE12,-0.085971
ROX1,FHL1,-0.189254
ROX1,HAP1,0.000000
ROX1,IXR1,0.000000
ROX1,MSN2,0.000000
ROX1,MSN4,-0.092984
ROX1,SKN7,-0.133265
ROX1,SKO1,0.000000
ROX1,STE12,-0.002655
ROX1,YAP1,0.000000
RPA135,ADR1,-0.011803
RPA135,CBF1,-0.002061
RPA135,MSN2,0.000000
RPA135,PDR1,0.000000
RPA14,ABF1,0.066799
RPA14,ACE2,-0.041746
RPA14,MSN2,-0.065985
RPA190,MCM1,0.111462
RPA190,MSS11,-0.127495
RPA34,ACE2,0.000000
RPA34,GCN4,0.098175
RPA34,HSF1,0.001312
RPA34,MCM1,0.000000
RPA34,MSN2,-0.037081
RPA34,PIP2,0.000000
RPA34,RAP1,0.100966
RPA34,RLM1,0.000000
RPA34,SFP1,0.109693
RPA34,YHP1,0.000000
RPB11,AFT1,0.089043
RPB2,ABF1,0.000000
RPB2,REB1,0.025826
RPB4,MSN2,0.000000
RPB4,STE12,-0.215362
RPB7,ABF1,0.164162
RPC25,ABF1,0.304145
RPC25,SKO1,-0.077062
RPC40,RAP1,0.030279
RPE1,ABF1,0.259246
RPE1,STB5,-0.352029
RPH1,STE12,-0.082341
RPI1,CBF1,0.000000
RPI1,FHL1,0.000000
RPI1,FLO8,-0.053316
RPI1,MOT3,0.000000
RPI1,MSN2,0.091647
RPI1,NRG1,0.105286
RPI1,RAP1,0.014121
RPI1,ROX1,0.237705
RPI1,SKN7,-0.064141
RPI1,SOK2,-0.021345
RPI1,STE12,0.024736
RPI1,TEC1,0.000000
RPI1,YAP1,0.219552
RPL10,IFH1,-0.059717
RPL10,RAP1,0.054056
RPL10,SFP1,-0.060840
RPL10,YAP1,0.000000
RPL11A,CBF1,0.066373
RPL11A,IFH1,0.019766
RPL11A,SFP1,0.113953
